sample_id,timestamp_s,spindle_speed_rpm,feed_rate_mm_min,depth_of_cut_mm,cutting_speed_m_min,material_hardness_HRC,spindle_motor_current_A,spindle_torque_Nm,spindle_temp_C,coolant_temp_C,ambient_temp_C,vibration_x_g,vibration_y_g,vibration_z_g,surface_roughness_Ra,dimensional_error_mm,tool_wear_mm,cycle_time_s,tool_condition,fault_label
671,7779.5,1227,195.8,0.46,0.31,29.4,14.34,17.48,63.5,25.7,25.5,0.139,0.1186,0.0399,1.152,0.0086,0.1076,46.0,Good,0
672,7792.6,985,171.7,1.8,0.25,33.8,11.68,17.82,57.8,28.3,23.8,0.2623,0.125,0.124,1.461,0.0151,0.1176,45.8,Good,0
673,7807.1,1054,214.7,1.44,0.26,32.3,12.65,17.74,56.6,29.3,27.0,0.1674,0.1138,0.0698,2.021,0.0099,0.1146,46.3,Good,0
674,7818.3,1457,153.1,1.94,0.37,33.5,14.05,18.1,62.8,30.8,26.8,0.1732,0.124,0.1014,1.444,0.0158,0.1355,39.7,Good,0
675,7827.5,1120,169.5,1.83,0.28,39.5,15.05,19.36,58.8,24.8,27.3,0.2426,0.5591,0.4636,5.587,0.0636,0.1286,50.5,Good,2
676,7835.9,1254,177.3,1.3,0.32,43.2,13.26,18.17,61.7,25.9,24.8,0.157,0.1288,0.1068,1.721,0.015,0.1145,45.4,Good,0
677,7849.0,1305,123.9,0.78,0.33,50.5,13.62,19.03,58.3,32.6,24.3,0.1946,0.0705,0.0662,1.72,0.0152,0.1384,42.7,Good,0
678,7858.3,1292,198.9,0.78,0.32,20,12.94,17.17,60.6,30.7,28.9,0.1653,0.1085,0.0493,1.898,0.0105,0.122,44.0,Good,0
679,7872.6,1314,173.9,0.84,0.33,39.3,13.34,17.15,58.3,29.0,25.0,0.2042,0.1454,0.0529,1.374,0.0196,0.1228,51.6,Good,0
680,7884.8,928,167.3,0.89,0.23,20,12.85,15.42,63.9,24.7,28.7,0.2188,0.1221,0.0942,1.459,0.0186,0.1105,44.1,Good,0
681,7897.4,1205,167.9,0.64,0.3,38.8,12.47,17.43,62.2,27.4,24.9,0.1936,0.1379,0.1048,1.888,0.0169,0.1358,43.5,Good,0
682,7911.5,1064,170.7,1.25,0.27,46.7,13.67,19.46,59.8,25.6,26.0,0.1926,0.1109,0.0867,1.368,0.0102,0.0924,41.8,Good,0
683,7919.9,1278,187.1,0.56,0.32,32.3,13.4,15.75,60.3,25.2,26.6,0.157,0.1341,0.1143,1.985,0.009,0.1225,38.8,Good,0
684,7931.0,1447,223.8,1.48,0.36,40.9,14.71,20.62,62.9,30.3,30.3,0.4754,0.4195,0.3209,4.194,0.0809,0.1038,39.0,Good,2
685,7939.2,1217,145.2,1.2,0.31,24.2,12.84,15.79,56.1,25.1,30.2,0.1978,0.1437,0.0251,1.521,0.0152,0.1143,42.1,Good,0
686,7952.4,1162,217.5,1.26,0.29,34.7,13.14,17.79,60.4,25.7,25.2,0.1291,0.117,0.0935,1.91,0.0162,0.1281,44.6,Good,0
687,7966.0,1186,119.0,1.66,0.3,44.9,12.65,19.59,61.2,24.2,25.3,0.1791,0.1678,0.0823,1.085,0.0179,0.1194,45.7,Good,0
688,7975.3,1111,210.5,1.38,0.28,22.5,12.71,17.03,55.2,28.7,26.7,0.1809,0.1206,0.0994,1.568,0.0084,0.101,43.6,Good,0
689,7983.4,1200,180.1,0.89,0.3,39.4,12.67,17.26,61.5,27.0,25.6,0.2047,0.1244,0.1108,1.56,0.0246,0.1292,46.4,Good,0
690,7997.9,1531,173.0,1.91,0.38,42.8,14.55,18.45,57.9,30.3,25.0,0.1785,0.1285,0.08,1.533,0.0188,0.1545,43.8,Worn,0
691,8010.7,1233,209.5,1.42,0.31,36.5,13.0,20.38,66.4,33.2,23.9,0.1915,0.1502,0.0534,1.938,0.1551,0.1003,36.6,Good,3
692,8020.0,1099,129.2,1.62,0.28,34.9,11.88,17.3,56.9,29.6,28.0,0.207,0.0747,0.0448,1.263,0.0163,0.0846,47.8,Good,0
693,8033.1,1072,173.3,1.24,0.27,28.7,13.22,18.03,56.4,23.7,29.8,0.2127,0.1358,0.1343,1.396,0.0197,0.1042,48.7,Good,0
694,8045.6,1022,191.4,1.14,0.26,20,12.94,16.04,53.2,23.1,24.5,0.2045,0.048,0.0456,1.955,0.011,0.0965,46.8,Good,0
695,8059.8,1388,177.8,0.98,0.35,33.7,12.43,16.4,60.7,29.0,25.3,0.2361,0.1012,0.0989,1.878,0.0125,0.1207,41.8,Good,0
696,8070.3,990,207.4,1.95,0.25,42.1,12.68,18.37,58.9,28.5,27.6,0.2154,0.1108,0.0434,1.592,0.0231,0.0853,46.3,Good,0
697,8082.1,1426,211.4,1.6,0.36,35.3,15.24,17.19,62.0,25.5,28.8,0.1646,0.1577,0.0982,1.704,0.0163,0.1311,46.9,Good,0
698,8094.2,995,185.6,1.95,0.25,37.4,12.82,19.58,58.6,27.0,24.4,0.3533,0.7205,0.2903,5.138,0.0927,0.1392,44.0,Good,2
699,8102.5,875,185.1,1.01,0.22,36.6,12.17,17.8,67.1,29.7,27.4,0.1967,0.0426,0.0964,1.85,0.0095,0.15,47.2,Good,0
700,8110.5,1407,223.2,1.68,0.35,20,14.48,16.45,59.8,25.3,25.4,0.0723,0.1248,0.0852,1.601,0.0063,0.1001,45.2,Good,0
701,8120.6,1165,192.6,1.93,0.29,47.6,12.68,21.23,58.8,28.7,28.7,0.4918,0.173,0.3302,5.877,0.0952,0.1298,47.1,Good,2
702,8133.5,1259,172.7,1.92,0.32,45.1,13.38,17.33,59.3,27.4,26.3,0.1401,0.1253,0.0606,1.535,0.017,0.147,43.0,Good,0
703,8141.9,1171,252.9,1.25,0.29,41.3,13.59,18.22,56.9,29.9,27.0,0.1785,0.1348,0.0948,1.418,0.0215,0.1609,42.4,Worn,0
704,8152.8,1099,172.0,1.63,0.28,38.4,13.41,17.92,59.2,28.8,26.3,0.2672,0.0821,0.0961,1.531,0.0217,0.1221,41.9,Good,0
705,8164.1,1132,181.8,1.07,0.28,42.3,12.67,19.32,61.0,30.6,26.8,0.1815,0.1869,0.1052,1.349,0.0045,0.0883,40.9,Good,0
706,8173.7,1196,190.5,0.76,0.3,41.7,13.33,19.19,56.1,29.9,29.0,0.2064,0.0389,0.0594,1.515,0.0109,0.1243,39.8,Good,0
707,8182.8,1100,165.6,1.56,0.28,26.6,13.37,16.08,61.6,24.5,27.8,0.2169,0.1031,0.064,1.61,0.0209,0.1308,43.3,Good,0
708,8193.0,1370,168.6,0.89,0.34,45.6,12.76,17.93,60.7,26.2,27.1,0.1098,0.114,0.0898,1.179,0.0121,0.1121,46.0,Good,0
709,8202.9,1156,214.9,1.16,0.29,51.0,12.3,18.74,60.9,25.4,28.4,0.1921,0.0364,0.123,1.459,0.02,0.1455,48.0,Good,0
710,8212.9,1145,153.8,1.16,0.29,33.1,12.13,17.61,64.7,28.6,25.9,0.1448,0.0825,0.0909,1.281,0.0217,0.1319,47.3,Good,0
711,8222.8,1031,164.5,1.83,0.26,43.7,12.77,20.7,56.4,22.1,28.7,0.1451,0.1038,0.0718,2.222,0.0194,0.1234,42.9,Good,0
712,8231.2,819,217.2,1.12,0.21,29.9,11.51,17.75,56.3,26.5,26.5,0.2041,0.0308,0.0821,1.633,0.0164,0.1168,41.8,Good,0
713,8245.4,1181,178.3,1.21,0.3,44.5,12.77,16.67,57.9,29.5,29.1,0.1657,0.1457,0.1092,1.824,0.0125,0.121,38.5,Good,0
714,8254.9,922,130.2,2.05,0.23,42.1,12.16,17.7,59.1,28.7,28.3,0.2088,0.1385,0.0758,1.595,0.019,0.1405,47.7,Good,0
715,8267.1,1121,193.6,1.63,0.28,37.0,12.5,17.29,58.9,29.7,25.4,0.195,0.0728,0.0746,1.297,0.0123,0.1199,46.9,Good,0
716,8279.4,1308,145.2,1.06,0.33,43.9,13.79,17.46,61.5,27.6,28.4,0.1345,0.0934,0.1594,1.271,0.0162,0.1002,44.5,Good,0
717,8289.1,1147,148.9,1.62,0.29,27.5,12.72,16.73,61.7,23.4,32.1,0.1499,0.1233,0.1162,1.745,0.0175,0.1143,40.2,Good,0
718,8301.3,1307,126.1,1.88,0.33,34.0,13.33,19.39,63.6,26.4,27.5,0.2055,0.0949,0.1087,1.47,0.0158,0.1261,42.7,Good,0
719,8311.4,1092,177.2,1.61,0.27,36.4,13.46,19.85,57.1,28.3,30.6,0.2066,0.1795,0.1027,1.156,0.0181,0.1059,44.1,Good,0
720,8325.2,1233,193.9,0.84,0.31,38.2,12.98,17.91,56.4,30.4,27.3,0.2052,0.1275,0.1067,1.43,0.026,0.1239,44.3,Good,0
721,8334.1,1384,136.6,1.21,0.35,32.1,12.68,17.8,61.7,30.2,27.0,0.2027,0.0626,0.0604,1.734,0.011,0.1263,46.1,Good,0
722,8344.9,821,168.0,1.85,0.21,32.4,11.94,16.33,58.2,28.5,25.7,0.1412,0.0975,0.0778,1.258,0.01,0.1011,47.3,Good,0
723,8355.8,1097,200.4,1.39,0.28,39.9,11.95,18.28,55.0,27.5,28.4,0.2157,0.1229,0.0579,1.67,0.0232,0.1476,45.4,Good,0
724,8367.1,897,193.5,1.1,0.23,36.9,12.19,16.82,59.2,26.8,25.2,0.1418,0.0983,0.0559,1.91,0.0182,0.1726,44.2,Worn,0
725,8381.6,1316,154.8,1.34,0.33,39.2,12.92,18.52,60.6,27.6,26.9,0.1065,0.1608,0.0495,1.541,0.0159,0.1373,45.0,Good,0
726,8391.6,1372,191.4,1.81,0.34,41.0,13.67,22.78,63.7,29.8,26.2,0.5297,0.2924,0.3008,5.106,0.0765,0.093,41.0,Good,2
727,8400.6,1257,173.2,1.2,0.32,40.3,12.89,18.28,58.5,26.5,26.6,0.1815,0.1193,0.1443,1.686,0.0125,0.1435,46.4,Good,0
728,8410.5,1145,181.2,0.39,0.29,39.5,12.0,19.53,58.8,29.5,26.6,0.0821,0.0898,0.1006,1.511,0.023,0.148,41.6,Good,0
729,8423.1,980,172.6,1.77,0.25,25.8,11.82,16.52,66.0,26.3,32.1,0.1962,0.1193,0.0447,1.125,0.0177,0.1125,40.7,Good,0
730,8432.9,1286,145.9,1.66,0.32,30.3,13.17,16.98,57.0,27.6,27.7,0.2099,0.1591,0.1,1.571,0.0129,0.1491,43.6,Good,0
731,8443.1,1323,159.4,1.59,0.33,30.8,14.64,14.63,60.7,26.3,25.9,0.204,0.0933,0.0762,1.579,0.0171,0.1228,42.6,Good,0
732,8452.2,1132,205.8,1.64,0.28,36.6,13.79,18.65,55.5,28.1,27.0,0.1918,0.1392,0.1185,1.555,0.0275,0.1287,43.5,Good,0
733,8465.0,1265,155.0,1.4,0.32,34.0,13.79,19.36,58.3,29.0,28.7,0.7134,0.4173,0.1941,4.554,0.1075,0.1421,41.7,Good,2
734,8476.7,1260,158.6,2.0,0.32,39.3,12.91,20.12,61.2,26.4,24.3,0.1974,0.085,0.065,1.938,0.0103,0.1265,43.7,Good,0
735,8489.7,979,211.7,1.61,0.25,58.0,12.86,19.87,58.1,29.7,28.4,0.1915,0.1326,0.0958,1.773,0.0172,0.122,39.2,Good,0
736,8501.7,1169,148.5,1.91,0.29,43.0,13.86,19.02,60.0,28.3,27.7,0.276,0.1353,0.0897,1.545,0.019,0.1523,46.1,Worn,0
737,8513.2,1118,154.7,1.41,0.28,28.2,13.92,15.34,57.6,31.5,27.2,0.2297,0.1083,0.01,1.787,0.0126,0.1407,44.7,Good,0
738,8522.2,1283,165.2,0.7,0.32,22.8,12.16,16.25,57.4,30.3,27.0,0.2065,0.0779,0.0965,1.447,0.0124,0.1557,46.8,Worn,0
739,8534.8,1185,144.6,0.68,0.3,31.8,12.31,15.14,61.1,25.6,26.3,0.1805,0.1079,0.0748,1.656,0.0264,0.1567,46.9,Worn,0
740,8547.2,1244,147.1,2.16,0.31,22.3,12.97,16.03,64.1,29.4,27.3,0.2116,0.1027,0.0864,1.482,0.013,0.1528,47.9,Worn,0
741,8555.5,1356,170.3,1.16,0.34,40.1,13.26,15.49,60.3,28.8,24.3,0.1566,0.1708,0.1754,1.577,0.0132,0.1643,47.2,Worn,0
742,8565.0,1135,159.0,1.72,0.29,38.9,13.85,19.29,61.6,28.4,26.9,0.237,0.1685,0.0877,1.644,0.0201,0.1553,48.6,Worn,0
743,8577.7,919,213.0,1.57,0.23,39.6,12.21,20.47,58.0,28.1,26.9,0.1857,0.1893,0.1099,2.037,0.0166,0.1677,37.5,Worn,0
744,8592.5,1324,201.5,1.99,0.33,44.4,13.96,19.28,57.6,27.0,27.8,0.2556,0.0982,0.1254,1.328,0.0163,0.1342,41.7,Good,0
745,8607.2,1248,87.1,1.69,0.31,41.2,12.78,17.13,62.5,28.0,26.1,0.0889,0.1143,0.0946,1.447,0.0152,0.0999,45.3,Good,0
746,8619.7,1237,130.7,2.65,0.31,45.3,13.13,18.48,58.4,30.1,27.6,0.2268,0.1209,0.1597,1.966,0.0174,0.1346,43.4,Good,0
747,8632.3,953,208.9,2.28,0.24,32.0,12.81,14.68,59.2,27.7,25.2,0.1709,0.1127,0.1034,1.936,0.0202,0.1637,42.1,Worn,0
748,8642.4,1255,157.5,1.58,0.32,32.9,13.46,16.79,62.6,30.2,28.1,0.2182,0.1356,0.088,2.157,0.0136,0.1147,44.3,Good,0
749,8657.3,1089,221.8,2.13,0.27,21.5,13.37,17.47,58.1,28.8,30.5,0.1847,0.152,0.1106,1.205,0.0146,0.0997,40.2,Good,0
750,8669.1,1374,137.6,1.0,0.35,31.8,12.73,18.95,62.2,25.4,28.4,0.178,0.133,0.1565,1.379,0.0229,0.1249,46.8,Good,0
751,8681.2,1334,201.2,1.13,0.34,36.5,13.08,18.53,64.1,24.4,25.3,0.1737,0.1146,0.0993,1.497,0.0164,0.1161,48.3,Good,0
752,8690.4,1489,164.1,0.29,0.37,33.5,13.04,16.48,60.6,28.7,29.9,0.2017,0.1658,0.0729,1.677,0.0183,0.1557,46.8,Worn,0
753,8702.5,1305,166.9,1.5,0.33,50.8,13.44,19.44,62.4,28.9,27.9,0.164,0.1044,0.0824,1.823,0.0224,0.1464,42.7,Good,0
754,8710.8,1448,179.4,1.43,0.36,22.9,12.87,16.52,60.4,29.1,27.8,0.2294,0.1706,0.1034,1.754,0.0125,0.1412,38.1,Good,0
755,8721.1,1013,203.3,1.32,0.25,27.2,11.47,16.39,56.1,30.0,26.3,0.1793,0.1626,0.1184,1.96,0.0238,0.1405,48.4,Good,0
756,8734.9,1198,143.4,1.56,0.3,38.7,13.27,18.81,61.1,27.5,28.3,0.2103,0.1961,0.1311,1.784,0.0081,0.1283,37.3,Good,0
757,8744.8,1040,184.0,1.97,0.26,45.4,12.6,18.89,62.0,28.0,27.9,0.219,0.0832,0.0787,1.366,0.0143,0.1202,46.6,Good,0
758,8753.3,1269,176.2,1.75,0.32,31.4,12.7,18.66,58.1,28.2,27.0,0.223,0.1108,0.0759,2.231,0.0066,0.1343,40.4,Good,0
759,8765.2,1298,180.2,1.77,0.33,39.3,12.85,19.51,59.2,26.8,28.5,0.1055,0.0607,0.0632,1.413,0.0116,0.134,49.2,Good,0
760,8775.7,1210,143.1,1.08,0.3,35.4,14.11,17.51,62.8,28.8,27.0,0.1226,0.0209,0.0749,1.367,0.0164,0.1046,44.1,Good,0
761,8788.9,1213,193.3,1.46,0.3,52.9,13.09,20.79,57.9,29.3,27.8,0.1125,0.0816,0.1106,1.86,0.0158,0.0812,42.3,Good,0
762,8800.2,1185,197.9,1.53,0.3,22.1,12.71,15.84,59.7,28.0,27.0,0.1414,0.0318,0.0908,1.532,0.0194,0.1539,40.4,Worn,0
763,8809.4,1171,95.9,0.97,0.29,29.8,14.09,16.83,70.1,36.0,27.8,0.1707,0.1131,0.0827,2.322,0.1441,0.1465,39.3,Good,3
764,8819.9,1211,129.3,1.72,0.3,27.7,13.24,17.53,65.0,27.3,27.4,0.1907,0.133,0.0624,1.119,0.0166,0.1191,45.3,Good,0
765,8832.8,1319,221.0,1.31,0.33,20,12.91,14.63,61.9,25.6,25.4,0.1917,0.1627,0.1168,1.371,0.0107,0.0915,48.3,Good,0
766,8844.0,1118,217.5,2.14,0.28,28.6,13.05,16.11,56.9,28.5,27.5,0.175,0.0708,0.114,1.48,0.0149,0.1406,41.0,Good,0
767,8854.7,1060,141.7,1.55,0.27,32.6,13.0,16.79,58.9,27.2,26.8,0.1581,0.1172,0.0874,2.116,0.027,0.1515,47.9,Worn,0
768,8868.5,1368,189.5,1.62,0.34,31.3,13.78,17.18,59.6,28.1,24.8,0.1144,0.01,0.0859,1.251,0.0122,0.1419,44.7,Good,0
769,8876.6,1419,187.6,2.22,0.36,37.2,13.89,19.24,67.6,30.9,29.0,0.1333,0.1106,0.1016,1.697,0.0158,0.1517,39.3,Worn,0
770,8888.8,1114,92.1,1.27,0.28,46.0,13.44,18.86,63.0,26.4,26.6,0.0954,0.1105,0.1227,1.339,0.0204,0.1411,48.6,Good,0
771,8898.9,1168,173.9,1.42,0.29,36.6,13.77,17.6,69.9,32.4,28.8,0.1299,0.1124,0.0697,1.828,0.1184,0.1305,43.0,Good,3
772,8907.9,1187,201.4,1.24,0.3,45.6,13.26,18.56,59.0,28.5,29.0,0.2195,0.0798,0.0511,1.876,0.0231,0.1102,40.0,Good,0
773,8916.0,1049,149.9,2.34,0.26,28.2,13.28,17.45,57.9,25.7,26.2,0.2501,0.1218,0.0868,1.698,0.0205,0.138,49.9,Good,0
774,8925.3,1367,168.8,1.94,0.34,30.9,14.03,18.83,62.3,26.8,25.9,0.211,0.1658,0.0665,1.827,0.0152,0.1108,39.3,Good,0
775,8936.1,1261,198.8,0.94,0.32,41.1,14.04,19.94,63.1,28.7,25.5,0.2294,0.1156,0.0595,1.837,0.0125,0.1137,47.6,Good,0
776,8949.4,1229,173.4,1.26,0.31,38.3,12.74,18.26,60.1,26.5,28.4,0.1723,0.1526,0.041,1.379,0.027,0.1274,41.3,Good,0
777,8961.0,1425,154.6,1.45,0.36,27.4,15.03,14.86,61.9,30.8,28.2,0.2541,0.1342,0.1449,1.439,0.0091,0.1137,45.7,Good,0
778,8970.6,1289,169.7,1.54,0.32,27.5,13.52,17.17,61.2,30.2,28.5,0.1012,0.1095,0.0988,1.46,0.0144,0.1433,40.4,Good,0
779,8982.9,1264,218.2,1.32,0.32,31.1,12.34,17.1,52.7,30.4,25.6,0.0958,0.1179,0.0761,1.87,0.0243,0.1404,46.6,Good,0
780,8994.1,1047,179.9,0.74,0.26,29.8,12.23,18.15,62.4,28.8,27.7,0.0869,0.0679,0.091,1.593,0.0182,0.1386,46.9,Good,0
781,9005.4,1166,157.5,1.27,0.29,56.7,13.18,18.76,71.6,34.5,27.5,0.1728,0.1342,0.1162,2.129,0.1049,0.16,46.8,Worn,3
782,9018.8,1157,216.4,1.56,0.29,43.0,13.23,18.4,52.6,26.1,25.5,0.229,0.1395,0.0741,1.564,0.0124,0.0989,46.1,Good,0
783,9027.5,1412,161.3,1.71,0.35,29.8,12.95,16.51,63.6,26.3,28.3,0.1839,0.1081,0.0848,1.518,0.0099,0.1166,42.3,Good,0
784,9036.4,1205,174.4,1.75,0.3,36.4,13.01,18.07,59.3,29.3,28.8,0.1446,0.1798,0.1051,1.665,0.0197,0.1612,45.4,Worn,0
785,9045.9,1312,163.1,1.7,0.33,26.3,13.73,17.92,57.8,31.8,26.6,0.1477,0.2195,0.1091,1.941,0.0117,0.1478,45.8,Good,0
786,9057.8,1318,96.2,1.57,0.33,27.8,13.25,16.68,64.5,27.2,26.3,0.2185,0.1431,0.0879,2.118,0.012,0.1405,43.5,Good,0
787,9071.5,727,175.6,1.37,0.18,33.6,11.7,17.81,55.1,25.9,25.5,0.2289,0.1052,0.0513,1.91,0.0129,0.1312,40.0,Good,0
788,9085.6,1044,132.9,1.08,0.26,24.5,12.7,17.12,63.3,25.5,25.6,0.1544,0.1106,0.067,1.236,0.022,0.137,43.0,Good,0
789,9099.0,1348,154.7,1.71,0.34,20,13.03,16.42,55.3,25.7,28.1,0.1963,0.1167,0.0853,1.582,0.0202,0.1782,44.1,Worn,0
790,9110.9,1321,215.5,1.1,0.33,37.2,12.54,18.18,64.3,26.6,29.6,0.2407,0.0883,0.1192,1.455,0.003,0.1603,42.1,Worn,0
791,9123.5,1174,177.9,1.64,0.3,29.1,12.82,16.17,58.4,31.6,27.7,0.1908,0.0801,0.0931,1.674,0.0285,0.1566,40.5,Worn,0
792,9132.6,1165,168.7,1.0,0.29,31.7,12.3,18.56,62.9,30.5,24.7,0.1953,0.0875,0.0547,1.86,0.0077,0.1226,49.6,Good,0
793,9141.4,1344,136.7,1.32,0.34,37.7,12.74,17.82,58.8,28.0,26.9,0.1503,0.0782,0.0372,1.302,0.0234,0.1092,39.7,Good,0
794,9152.1,1275,179.9,1.89,0.32,34.0,12.42,20.16,61.3,27.5,27.5,0.1678,0.1069,0.082,1.722,0.0212,0.1412,43.2,Good,0
795,9165.3,1345,190.3,1.75,0.34,45.1,14.45,19.06,62.8,30.3,27.2,0.142,0.1315,0.1149,1.955,0.0224,0.1478,48.2,Good,0
796,9176.4,1297,203.5,1.89,0.33,25.9,12.71,18.21,54.2,33.0,24.4,0.0736,0.0829,0.1375,1.441,0.0218,0.124,45.9,Good,0
797,9184.6,1407,162.6,1.41,0.35,56.1,13.61,20.23,59.8,29.7,26.0,0.068,0.1387,0.0702,1.9,0.0216,0.1463,44.5,Good,0
798,9199.6,1389,155.2,1.71,0.35,37.3,13.66,16.59,61.3,29.9,26.7,0.1999,0.1606,0.1192,1.708,0.0208,0.1292,41.5,Good,0
799,9209.7,998,153.5,1.76,0.25,44.2,12.44,18.82,68.0,31.1,27.9,0.2048,0.0849,0.0228,1.977,0.1331,0.1778,43.1,Worn,3
800,9224.0,1190,144.8,0.61,0.3,33.5,12.16,17.03,58.5,28.8,29.3,0.2103,0.116,0.0432,1.936,0.0239,0.1736,43.1,Worn,0
801,9235.5,1176,139.3,1.54,0.3,43.4,12.77,17.86,57.3,29.4,27.3,0.1802,0.0186,0.1421,1.224,0.0197,0.1588,45.0,Worn,0
802,9247.6,1169,148.8,0.96,0.29,20,13.2,15.77,58.0,28.5,25.2,0.2424,0.1207,0.1396,1.643,0.016,0.1104,46.5,Good,0
803,9256.9,1108,160.6,2.17,0.28,56.0,13.82,21.57,56.6,28.5,27.6,0.3908,0.152,0.4375,3.941,0.1269,0.1276,45.5,Good,2
804,9267.2,1067,199.8,1.41,0.27,33.7,12.29,17.5,59.1,30.3,30.5,0.2236,0.1284,0.13,1.303,0.0124,0.1115,44.5,Good,0
805,9280.3,1102,148.0,2.03,0.28,33.3,12.59,17.42,55.8,26.0,24.9,0.1685,0.1629,0.0582,1.319,0.02,0.1321,42.9,Good,0
806,9293.9,1397,155.9,1.15,0.35,37.7,14.5,17.47,60.0,26.8,25.9,0.2043,0.0189,0.1289,2.157,0.0208,0.1592,45.9,Worn,0
807,9308.7,1015,181.2,1.33,0.26,38.0,13.39,17.36,62.6,24.7,27.1,0.1955,0.0723,0.0895,1.139,0.0208,0.1094,43.5,Good,0
808,9321.3,1090,131.5,1.08,0.27,44.1,13.26,17.46,62.2,30.9,27.7,0.2329,0.1946,0.1123,1.442,0.0119,0.1631,48.8,Worn,0
809,9335.2,1189,198.9,1.06,0.3,33.7,13.24,18.94,58.4,27.7,23.1,0.2032,0.047,0.1024,1.683,0.0181,0.1327,50.9,Good,0
810,9347.0,1359,157.3,1.82,0.34,39.9,12.75,18.73,59.7,29.9,26.3,0.2101,0.1152,0.11,1.997,0.0176,0.1395,43.3,Good,0
811,9359.9,1086,214.2,1.43,0.27,31.6,12.75,16.85,56.5,32.7,25.7,0.1717,0.1174,0.0751,1.261,0.0178,0.1721,47.6,Worn,0
812,9372.7,1248,160.9,1.69,0.31,45.6,13.25,17.55,60.4,30.3,27.7,0.1615,0.0693,0.089,1.948,0.0204,0.1638,45.2,Worn,0
813,9386.5,1232,204.9,1.3,0.31,42.8,14.08,19.04,56.8,29.4,25.0,0.1839,0.162,0.0955,1.799,0.0097,0.1338,43.2,Good,0
814,9401.3,1171,237.8,1.31,0.29,24.1,13.69,15.5,62.8,35.9,28.9,0.1626,0.1224,0.0883,2.265,0.0999,0.1802,43.0,Worn,3
815,9412.6,1189,195.7,1.77,0.3,26.9,14.0,17.53,56.8,29.7,27.6,0.1885,0.073,0.0986,1.48,0.0133,0.1539,41.0,Worn,0
816,9423.7,1173,197.3,1.14,0.29,35.3,13.5,19.42,58.5,26.7,29.9,0.1564,0.1036,0.1421,1.927,0.0127,0.1255,49.3,Good,0
817,9438.1,1469,168.9,1.18,0.37,38.1,13.62,18.29,73.2,34.6,32.0,0.2496,0.1801,0.1317,2.242,0.1292,0.1684,40.6,Worn,3
818,9451.7,1239,171.6,1.86,0.31,35.3,13.57,17.19,65.5,26.1,26.7,0.0404,0.0526,0.0548,1.704,0.0188,0.1562,44.4,Worn,0
819,9465.6,1306,178.7,0.96,0.33,38.6,13.21,16.14,59.8,28.9,28.7,0.212,0.2177,0.0364,1.714,0.0197,0.0976,42.5,Good,0
820,9474.8,934,165.1,1.48,0.23,29.8,12.21,17.86,60.3,28.9,27.0,0.1813,0.1512,0.1155,1.731,0.022,0.1557,48.3,Worn,0
821,9486.1,1289,182.7,1.02,0.32,36.7,13.21,17.63,57.3,26.4,25.3,0.1078,0.175,0.1149,1.831,0.0138,0.1623,43.4,Worn,0
822,9498.4,941,176.4,1.29,0.24,27.3,12.0,16.31,59.3,27.3,27.1,0.1673,0.0954,0.1012,1.505,0.0152,0.1642,39.6,Worn,0
823,9512.9,981,115.2,2.38,0.25,30.1,12.04,18.95,53.9,27.6,23.4,0.1435,0.0757,0.076,1.751,0.0107,0.1382,42.3,Good,0
824,9524.7,1208,198.0,1.14,0.3,24.8,12.65,15.63,61.5,26.0,24.4,0.206,0.1011,0.0989,1.963,0.0132,0.1449,41.8,Good,0
825,9539.3,1095,169.9,1.48,0.28,49.6,13.24,19.75,56.9,28.5,28.1,0.1953,0.1257,0.0914,1.306,0.0086,0.1485,50.6,Good,0
826,9550.6,1027,174.1,1.85,0.26,41.0,12.5,19.5,63.5,28.0,26.1,0.1935,0.0812,0.1051,1.539,0.0211,0.1585,38.5,Worn,0
827,9562.4,1344,235.1,1.45,0.34,45.1,13.54,18.72,62.1,27.8,23.9,0.1383,0.1546,0.1071,1.154,0.0089,0.1074,47.5,Good,0
828,9573.2,1465,201.4,1.51,0.37,20,13.29,17.14,55.4,27.1,26.6,0.2668,0.1508,0.1007,1.472,0.0237,0.1463,45.8,Good,0
829,9586.3,1442,144.1,1.73,0.36,35.7,13.98,17.21,64.0,26.1,24.3,0.2042,0.1715,0.091,1.34,0.0151,0.1141,43.9,Good,0
830,9597.2,1099,183.9,1.35,0.28,33.0,13.63,20.32,62.5,27.3,24.9,0.3785,0.4629,0.4503,4.909,0.0879,0.156,45.6,Worn,2
831,9610.4,1262,187.8,1.33,0.32,37.4,12.32,19.42,57.8,29.2,26.5,0.1221,0.0748,0.128,1.764,0.0162,0.1495,45.0,Good,0
832,9621.5,1103,211.7,1.26,0.28,27.5,12.1,17.74,60.9,28.8,24.1,0.1606,0.1044,0.0879,1.396,0.0189,0.1716,44.8,Worn,0
833,9634.1,1285,178.1,1.45,0.32,39.1,13.13,18.26,59.2,27.9,24.1,0.1918,0.0939,0.0699,1.397,0.0258,0.1599,40.8,Worn,0
834,9643.0,1140,147.0,1.68,0.29,35.4,13.36,16.98,61.5,29.2,26.4,0.2974,0.1361,0.1297,1.642,0.015,0.1556,40.9,Worn,0
835,9651.2,1545,175.7,1.17,0.39,38.5,13.86,17.34,53.6,24.4,28.7,0.2156,0.124,0.1071,1.815,0.0162,0.1536,45.9,Worn,0
